index,group,color_th,color_en,hue_range_start_deg,hue_range_end_deg,h_deg,s,v,hex,r,g,b,method
5631,rainbow,น้ำเงิน,blue,200,260,239.13,0.85,0.55,#15178C,21,23,140,HSV grid sampling
5632,rainbow,น้ำเงิน,blue,200,260,207.826,0.55,0.25,#1D2F40,29,47,64,HSV grid sampling
5633,rainbow,น้ำเงิน,blue,200,260,223.478,0.4,0.25,#262D40,38,45,64,HSV grid sampling
5634,rainbow,น้ำเงิน,blue,200,260,241.739,0.85,0.55,#18158C,24,21,140,HSV grid sampling
5635,rainbow,น้ำเงิน,blue,200,260,228.696,0.85,0.45,#112473,17,36,115,HSV grid sampling
5636,rainbow,น้ำเงิน,blue,200,260,215.652,0.85,0.35,#0D2C59,13,44,89,HSV grid sampling
5637,rainbow,น้ำเงิน,blue,200,260,210.435,0.55,0.25,#1D2E40,29,46,64,HSV grid sampling
5638,rainbow,น้ำเงิน,blue,200,260,226.087,0.4,0.25,#262C40,38,44,64,HSV grid sampling
5639,rainbow,น้ำเงิน,blue,200,260,202.609,0.7,0.25,#132F40,19,47,64,HSV grid sampling
5640,rainbow,น้ำเงิน,blue,200,260,226.087,0.7,0.35,#1B2959,27,41,89,HSV grid sampling
5641,rainbow,น้ำเงิน,blue,200,260,228.696,0.4,0.25,#262B40,38,43,64,HSV grid sampling
5642,rainbow,น้ำเงิน,blue,200,260,231.304,0.4,0.25,#262A40,38,42,64,HSV grid sampling
5643,rainbow,น้ำเงิน,blue,200,260,213.043,0.55,0.25,#1D2C40,29,44,64,HSV grid sampling
5644,rainbow,น้ำเงิน,blue,200,260,228.696,0.7,0.35,#1B2759,27,39,89,HSV grid sampling
5645,rainbow,น้ำเงิน,blue,200,260,218.261,0.85,0.35,#0D2959,13,41,89,HSV grid sampling
5646,rainbow,น้ำเงิน,blue,200,260,200,0.85,0.25,#0A2E40,10,46,64,HSV grid sampling
5647,rainbow,น้ำเงิน,blue,200,260,205.217,0.7,0.25,#132D40,19,45,64,HSV grid sampling
5648,rainbow,น้ำเงิน,blue,200,260,233.913,0.4,0.25,#262940,38,41,64,HSV grid sampling
5649,rainbow,น้ำเงิน,blue,200,260,260,0.4,0.25,#2F2640,47,38,64,HSV grid sampling
5650,rainbow,น้ำเงิน,blue,200,260,215.652,0.55,0.25,#1D2B40,29,43,64,HSV grid sampling
5651,rainbow,น้ำเงิน,blue,200,260,257.391,0.4,0.25,#2E2640,46,38,64,HSV grid sampling
5652,rainbow,น้ำเงิน,blue,200,260,231.304,0.85,0.45,#111F73,17,31,115,HSV grid sampling
5653,rainbow,น้ำเงิน,blue,200,260,260,0.85,0.45,#321173,50,17,115,HSV grid sampling
5654,rainbow,น้ำเงิน,blue,200,260,254.783,0.4,0.25,#2D2640,45,38,64,HSV grid sampling
5655,rainbow,น้ำเงิน,blue,200,260,236.522,0.4,0.25,#262840,38,40,64,HSV grid sampling
5656,rainbow,น้ำเงิน,blue,200,260,252.174,0.4,0.25,#2B2640,43,38,64,HSV grid sampling
5657,rainbow,น้ำเงิน,blue,200,260,249.565,0.4,0.25,#2A2640,42,38,64,HSV grid sampling
5658,rainbow,น้ำเงิน,blue,200,260,207.826,0.7,0.25,#132B40,19,43,64,HSV grid sampling
5659,rainbow,น้ำเงิน,blue,200,260,239.13,0.4,0.25,#262740,38,39,64,HSV grid sampling
5660,rainbow,น้ำเงิน,blue,200,260,246.957,0.4,0.25,#292640,41,38,64,HSV grid sampling
5661,rainbow,น้ำเงิน,blue,200,260,218.261,0.55,0.25,#1D2940,29,41,64,HSV grid sampling
5662,rainbow,น้ำเงิน,blue,200,260,231.304,0.7,0.35,#1B2459,27,36,89,HSV grid sampling
5663,rainbow,น้ำเงิน,blue,200,260,244.348,0.4,0.25,#282640,40,38,64,HSV grid sampling
5664,rainbow,น้ำเงิน,blue,200,260,257.391,0.85,0.45,#2D1173,45,17,115,HSV grid sampling
5665,rainbow,น้ำเงิน,blue,200,260,220.87,0.85,0.35,#0D2659,13,38,89,HSV grid sampling
5666,rainbow,น้ำเงิน,blue,200,260,241.739,0.4,0.25,#272640,39,38,64,HSV grid sampling
5667,rainbow,น้ำเงิน,blue,200,260,202.609,0.85,0.25,#0A2B40,10,43,64,HSV grid sampling
5668,rainbow,น้ำเงิน,blue,200,260,220.87,0.55,0.25,#1D2840,29,40,64,HSV grid sampling
5669,rainbow,น้ำเงิน,blue,200,260,233.913,0.85,0.45,#111B73,17,27,115,HSV grid sampling
5670,rainbow,น้ำเงิน,blue,200,260,260,0.7,0.35,#301B59,48,27,89,HSV grid sampling
5671,rainbow,น้ำเงิน,blue,200,260,254.783,0.85,0.45,#291173,41,17,115,HSV grid sampling
5672,rainbow,น้ำเงิน,blue,200,260,210.435,0.7,0.25,#132940,19,41,64,HSV grid sampling
5673,rainbow,น้ำเงิน,blue,200,260,257.391,0.7,0.35,#2D1B59,45,27,89,HSV grid sampling
5674,rainbow,น้ำเงิน,blue,200,260,233.913,0.7,0.35,#1B2159,27,33,89,HSV grid sampling
5675,rainbow,น้ำเงิน,blue,200,260,252.174,0.85,0.45,#251173,37,17,115,HSV grid sampling
5676,rainbow,น้ำเงิน,blue,200,260,205.217,0.85,0.25,#0A2940,10,41,64,HSV grid sampling
5677,rainbow,น้ำเงิน,blue,200,260,223.478,0.55,0.25,#1D2640,29,38,64,HSV grid sampling
5678,rainbow,น้ำเงิน,blue,200,260,254.783,0.7,0.35,#2A1B59,42,27,89,HSV grid sampling
5679,rainbow,น้ำเงิน,blue,200,260,236.522,0.85,0.45,#111773,17,23,115,HSV grid sampling
5680,rainbow,น้ำเงิน,blue,200,260,249.565,0.85,0.45,#211173,33,17,115,HSV grid sampling
5681,rainbow,น้ำเงิน,blue,200,260,213.043,0.7,0.25,#132740,19,39,64,HSV grid sampling
5682,rainbow,น้ำเงิน,blue,200,260,226.087,0.55,0.25,#1D2540,29,37,64,HSV grid sampling
5683,rainbow,น้ำเงิน,blue,200,260,223.478,0.85,0.35,#0D2259,13,34,89,HSV grid sampling
5684,rainbow,น้ำเงิน,blue,200,260,252.174,0.7,0.35,#271B59,39,27,89,HSV grid sampling
5685,rainbow,น้ำเงิน,blue,200,260,246.957,0.85,0.45,#1D1173,29,17,115,HSV grid sampling
5686,rainbow,น้ำเงิน,blue,200,260,249.565,0.7,0.35,#251B59,37,27,89,HSV grid sampling
5687,rainbow,น้ำเงิน,blue,200,260,207.826,0.85,0.25,#0A2740,10,39,64,HSV grid sampling
5688,rainbow,น้ำเงิน,blue,200,260,236.522,0.7,0.35,#1B1E59,27,30,89,HSV grid sampling
5689,rainbow,น้ำเงิน,blue,200,260,246.957,0.7,0.35,#221B59,34,27,89,HSV grid sampling
5690,rainbow,น้ำเงิน,blue,200,260,228.696,0.55,0.25,#1D2340,29,35,64,HSV grid sampling
5691,rainbow,น้ำเงิน,blue,200,260,244.348,0.85,0.45,#181173,24,17,115,HSV grid sampling
5692,rainbow,น้ำเงิน,blue,200,260,215.652,0.7,0.25,#132540,19,37,64,HSV grid sampling
5693,rainbow,น้ำเงิน,blue,200,260,239.13,0.85,0.45,#111373,17,19,115,HSV grid sampling
5694,rainbow,น้ำเงิน,blue,200,260,244.348,0.7,0.35,#1F1B59,31,27,89,HSV grid sampling
5695,rainbow,น้ำเงิน,blue,200,260,241.739,0.85,0.45,#141173,20,17,115,HSV grid sampling
5696,rainbow,น้ำเงิน,blue,200,260,226.087,0.85,0.35,#0D1F59,13,31,89,HSV grid sampling
5697,rainbow,น้ำเงิน,blue,200,260,239.13,0.7,0.35,#1B1C59,27,28,89,HSV grid sampling
5698,rainbow,น้ำเงิน,blue,200,260,231.304,0.55,0.25,#1D2240,29,34,64,HSV grid sampling
5699,rainbow,น้ำเงิน,blue,200,260,241.739,0.7,0.35,#1D1B59,29,27,89,HSV grid sampling
5700,rainbow,น้ำเงิน,blue,200,260,218.261,0.7,0.25,#132340,19,35,64,HSV grid sampling
5701,rainbow,น้ำเงิน,blue,200,260,260,0.55,0.25,#281D40,40,29,64,HSV grid sampling
5702,rainbow,น้ำเงิน,blue,200,260,210.435,0.85,0.25,#0A2440,10,36,64,HSV grid sampling
5703,rainbow,น้ำเงิน,blue,200,260,257.391,0.55,0.25,#271D40,39,29,64,HSV grid sampling
5704,rainbow,น้ำเงิน,blue,200,260,233.913,0.55,0.25,#1D2040,29,32,64,HSV grid sampling
5705,rainbow,น้ำเงิน,blue,200,260,254.783,0.55,0.25,#251D40,37,29,64,HSV grid sampling
5706,rainbow,น้ำเงิน,blue,200,260,228.696,0.85,0.35,#0D1C59,13,28,89,HSV grid sampling
5707,rainbow,น้ำเงิน,blue,200,260,252.174,0.55,0.25,#241D40,36,29,64,HSV grid sampling
5708,rainbow,น้ำเงิน,blue,200,260,236.522,0.55,0.25,#1D1F40,29,31,64,HSV grid sampling
5709,rainbow,น้ำเงิน,blue,200,260,220.87,0.7,0.25,#132140,19,33,64,HSV grid sampling
5710,rainbow,น้ำเงิน,blue,200,260,249.565,0.55,0.25,#221D40,34,29,64,HSV grid sampling
5711,rainbow,น้ำเงิน,blue,200,260,213.043,0.85,0.25,#0A2240,10,34,64,HSV grid sampling
5712,rainbow,น้ำเงิน,blue,200,260,246.957,0.55,0.25,#211D40,33,29,64,HSV grid sampling
5713,rainbow,น้ำเงิน,blue,200,260,244.348,0.55,0.25,#1F1D40,31,29,64,HSV grid sampling
5714,rainbow,น้ำเงิน,blue,200,260,241.739,0.55,0.25,#1E1D40,30,29,64,HSV grid sampling
5715,rainbow,น้ำเงิน,blue,200,260,239.13,0.55,0.25,#1D1D40,29,29,64,HSV grid sampling
5716,rainbow,น้ำเงิน,blue,200,260,223.478,0.7,0.25,#131F40,19,31,64,HSV grid sampling
5717,rainbow,น้ำเงิน,blue,200,260,215.652,0.85,0.25,#0A2040,10,32,64,HSV grid sampling
5718,rainbow,น้ำเงิน,blue,200,260,231.304,0.85,0.35,#0D1859,13,24,89,HSV grid sampling
5719,rainbow,น้ำเงิน,blue,200,260,260,0.85,0.35,#270D59,39,13,89,HSV grid sampling
5720,rainbow,น้ำเงิน,blue,200,260,226.087,0.7,0.25,#131D40,19,29,64,HSV grid sampling
5721,rainbow,น้ำเงิน,blue,200,260,257.391,0.85,0.35,#230D59,35,13,89,HSV grid sampling
5722,rainbow,น้ำเงิน,blue,200,260,233.913,0.85,0.35,#0D1559,13,21,89,HSV grid sampling
5723,rainbow,น้ำเงิน,blue,200,260,228.696,0.7,0.25,#131C40,19,28,64,HSV grid sampling
5724,rainbow,น้ำเงิน,blue,200,260,254.783,0.85,0.35,#200D59,32,13,89,HSV grid sampling
5725,rainbow,น้ำเงิน,blue,200,260,218.261,0.85,0.25,#0A1D40,10,29,64,HSV grid sampling
5726,rainbow,น้ำเงิน,blue,200,260,252.174,0.85,0.35,#1D0D59,29,13,89,HSV grid sampling
5727,rainbow,น้ำเงิน,blue,200,260,231.304,0.7,0.25,#131A40,19,26,64,HSV grid sampling
5728,rainbow,น้ำเงิน,blue,200,260,236.522,0.85,0.35,#0D1259,13,18,89,HSV grid sampling
5729,rainbow,น้ำเงิน,blue,200,260,220.87,0.85,0.25,#0A1B40,10,27,64,HSV grid sampling
5730,rainbow,น้ำเงิน,blue,200,260,249.565,0.85,0.35,#190D59,25,13,89,HSV grid sampling
5731,rainbow,น้ำเงิน,blue,200,260,246.957,0.85,0.35,#160D59,22,13,89,HSV grid sampling
5732,rainbow,น้ำเงิน,blue,200,260,260,0.7,0.25,#221340,34,19,64,HSV grid sampling
5733,rainbow,น้ำเงิน,blue,200,260,233.913,0.7,0.25,#131840,19,24,64,HSV grid sampling
5734,rainbow,น้ำเงิน,blue,200,260,244.348,0.85,0.35,#130D59,19,13,89,HSV grid sampling
5735,rainbow,น้ำเงิน,blue,200,260,257.391,0.7,0.25,#201340,32,19,64,HSV grid sampling
5736,rainbow,น้ำเงิน,blue,200,260,239.13,0.85,0.35,#0D0E59,13,14,89,HSV grid sampling
5737,rainbow,น้ำเงิน,blue,200,260,241.739,0.85,0.35,#100D59,16,13,89,HSV grid sampling
5738,rainbow,น้ำเงิน,blue,200,260,254.783,0.7,0.25,#1E1340,30,19,64,HSV grid sampling
5739,rainbow,น้ำเงิน,blue,200,260,223.478,0.85,0.25,#0A1840,10,24,64,HSV grid sampling
5740,rainbow,น้ำเงิน,blue,200,260,252.174,0.7,0.25,#1C1340,28,19,64,HSV grid sampling
5741,rainbow,น้ำเงิน,blue,200,260,236.522,0.7,0.25,#131640,19,22,64,HSV grid sampling
5742,rainbow,น้ำเงิน,blue,200,260,249.565,0.7,0.25,#1A1340,26,19,64,HSV grid sampling
5743,rainbow,น้ำเงิน,blue,200,260,246.957,0.7,0.25,#181340,24,19,64,HSV grid sampling
5744,rainbow,น้ำเงิน,blue,200,260,239.13,0.7,0.25,#131440,19,20,64,HSV grid sampling
5745,rainbow,น้ำเงิน,blue,200,260,226.087,0.85,0.25,#0A1640,10,22,64,HSV grid sampling
5746,rainbow,น้ำเงิน,blue,200,260,244.348,0.7,0.25,#161340,22,19,64,HSV grid sampling
5747,rainbow,น้ำเงิน,blue,200,260,241.739,0.7,0.25,#141340,20,19,64,HSV grid sampling
5748,rainbow,น้ำเงิน,blue,200,260,228.696,0.85,0.25,#0A1440,10,20,64,HSV grid sampling
5749,rainbow,น้ำเงิน,blue,200,260,231.304,0.85,0.25,#0A1140,10,17,64,HSV grid sampling
5750,rainbow,น้ำเงิน,blue,200,260,260,0.85,0.25,#1C0A40,28,10,64,HSV grid sampling
5751,rainbow,น้ำเงิน,blue,200,260,257.391,0.85,0.25,#190A40,25,10,64,HSV grid sampling
5752,rainbow,น้ำเงิน,blue,200,260,233.913,0.85,0.25,#0A0F40,10,15,64,HSV grid sampling
5753,rainbow,น้ำเงิน,blue,200,260,254.783,0.85,0.25,#170A40,23,10,64,HSV grid sampling
5754,rainbow,น้ำเงิน,blue,200,260,252.174,0.85,0.25,#150A40,21,10,64,HSV grid sampling
5755,rainbow,น้ำเงิน,blue,200,260,236.522,0.85,0.25,#0A0D40,10,13,64,HSV grid sampling
5756,rainbow,น้ำเงิน,blue,200,260,249.565,0.85,0.25,#120A40,18,10,64,HSV grid sampling
5757,rainbow,น้ำเงิน,blue,200,260,246.957,0.85,0.25,#100A40,16,10,64,HSV grid sampling
5758,rainbow,น้ำเงิน,blue,200,260,244.348,0.85,0.25,#0D0A40,13,10,64,HSV grid sampling
5759,rainbow,น้ำเงิน,blue,200,260,241.739,0.85,0.25,#0B0A40,11,10,64,HSV grid sampling
5760,rainbow,น้ำเงิน,blue,200,260,239.13,0.85,0.25,#0A0A40,10,10,64,HSV grid sampling
5761,rainbow,ม่วง,purple,260,330,299.565,0.25,0.95,#F2B6F2,242,182,242,HSV grid sampling
5762,rainbow,ม่วง,purple,260,330,302.609,0.25,0.95,#F2B6F0,242,182,240,HSV grid sampling
5763,rainbow,ม่วง,purple,260,330,305.652,0.25,0.95,#F2B6ED,242,182,237,HSV grid sampling
5764,rainbow,ม่วง,purple,260,330,296.522,0.25,0.95,#EFB6F2,239,182,242,HSV grid sampling
5765,rainbow,ม่วง,purple,260,330,308.696,0.25,0.95,#F2B6E9,242,182,233,HSV grid sampling
5766,rainbow,ม่วง,purple,260,330,311.739,0.25,0.95,#F2B6E6,242,182,230,HSV grid sampling
5767,rainbow,ม่วง,purple,260,330,314.783,0.25,0.95,#F2B6E3,242,182,227,HSV grid sampling
5768,rainbow,ม่วง,purple,260,330,317.826,0.25,0.95,#F2B6E0,242,182,224,HSV grid sampling
5769,rainbow,ม่วง,purple,260,330,293.478,0.25,0.95,#ECB6F2,236,182,242,HSV grid sampling
5770,rainbow,ม่วง,purple,260,330,320.87,0.25,0.95,#F2B6DD,242,182,221,HSV grid sampling
5771,rainbow,ม่วง,purple,260,330,323.913,0.25,0.95,#F2B6DA,242,182,218,HSV grid sampling
5772,rainbow,ม่วง,purple,260,330,326.957,0.25,0.95,#F2B6D7,242,182,215,HSV grid sampling
5773,rainbow,ม่วง,purple,260,330,290.435,0.25,0.95,#E9B6F2,233,182,242,HSV grid sampling
5774,rainbow,ม่วง,purple,260,330,330,0.25,0.95,#F2B6D4,242,182,212,HSV grid sampling
5775,rainbow,ม่วง,purple,260,330,287.391,0.25,0.95,#E6B6F2,230,182,242,HSV grid sampling
5776,rainbow,ม่วง,purple,260,330,284.348,0.25,0.95,#E2B6F2,226,182,242,HSV grid sampling
5777,rainbow,ม่วง,purple,260,330,281.304,0.25,0.95,#DFB6F2,223,182,242,HSV grid sampling
5778,rainbow,ม่วง,purple,260,330,278.261,0.25,0.95,#DCB6F2,220,182,242,HSV grid sampling
5779,rainbow,ม่วง,purple,260,330,275.217,0.25,0.95,#D9B6F2,217,182,242,HSV grid sampling
5780,rainbow,ม่วง,purple,260,330,272.174,0.25,0.95,#D6B6F2,214,182,242,HSV grid sampling
5781,rainbow,ม่วง,purple,260,330,269.13,0.25,0.95,#D3B6F2,211,182,242,HSV grid sampling
5782,rainbow,ม่วง,purple,260,330,266.087,0.25,0.95,#D0B6F2,208,182,242,HSV grid sampling
5783,rainbow,ม่วง,purple,260,330,263.043,0.25,0.95,#CDB6F2,205,182,242,HSV grid sampling
5784,rainbow,ม่วง,purple,260,330,260,0.25,0.95,#CAB6F2,202,182,242,HSV grid sampling
5785,rainbow,ม่วง,purple,260,330,299.565,0.25,0.85,#D8A3D9,216,163,217,HSV grid sampling
5786,rainbow,ม่วง,purple,260,330,302.609,0.25,0.85,#D9A3D6,217,163,214,HSV grid sampling
5787,rainbow,ม่วง,purple,260,330,305.652,0.25,0.85,#D9A3D4,217,163,212,HSV grid sampling
5788,rainbow,ม่วง,purple,260,330,308.696,0.25,0.85,#D9A3D1,217,163,209,HSV grid sampling
5789,rainbow,ม่วง,purple,260,330,299.565,0.4,0.95,#F291F2,242,145,242,HSV grid sampling
5790,rainbow,ม่วง,purple,260,330,296.522,0.25,0.85,#D6A3D9,214,163,217,HSV grid sampling
5791,rainbow,ม่วง,purple,260,330,311.739,0.25,0.85,#D9A3CE,217,163,206,HSV grid sampling
5792,rainbow,ม่วง,purple,260,330,302.609,0.4,0.95,#F291EE,242,145,238,HSV grid sampling
5793,rainbow,ม่วง,purple,260,330,314.783,0.25,0.85,#D9A3CB,217,163,203,HSV grid sampling
5794,rainbow,ม่วง,purple,260,330,317.826,0.25,0.85,#D9A3C9,217,163,201,HSV grid sampling
5795,rainbow,ม่วง,purple,260,330,293.478,0.25,0.85,#D3A3D9,211,163,217,HSV grid sampling
5796,rainbow,ม่วง,purple,260,330,320.87,0.25,0.85,#D9A3C6,217,163,198,HSV grid sampling
5797,rainbow,ม่วง,purple,260,330,305.652,0.4,0.95,#F291E9,242,145,233,HSV grid sampling
5798,rainbow,ม่วง,purple,260,330,323.913,0.25,0.85,#D9A3C3,217,163,195,HSV grid sampling
5799,rainbow,ม่วง,purple,260,330,326.957,0.25,0.85,#D9A3C0,217,163,192,HSV grid sampling
5800,rainbow,ม่วง,purple,260,330,308.696,0.4,0.95,#F291E4,242,145,228,HSV grid sampling
5801,rainbow,ม่วง,purple,260,330,296.522,0.4,0.95,#ED91F2,237,145,242,HSV grid sampling
5802,rainbow,ม่วง,purple,260,330,330,0.25,0.85,#D9A3BE,217,163,190,HSV grid sampling
5803,rainbow,ม่วง,purple,260,330,290.435,0.25,0.85,#D0A3D9,208,163,217,HSV grid sampling
5804,rainbow,ม่วง,purple,260,330,311.739,0.4,0.95,#F291DF,242,145,223,HSV grid sampling
5805,rainbow,ม่วง,purple,260,330,314.783,0.4,0.95,#F291DA,242,145,218,HSV grid sampling
5806,rainbow,ม่วง,purple,260,330,287.391,0.25,0.85,#CDA3D9,205,163,217,HSV grid sampling
5807,rainbow,ม่วง,purple,260,330,317.826,0.4,0.95,#F291D5,242,145,213,HSV grid sampling
5808,rainbow,ม่วง,purple,260,330,284.348,0.25,0.85,#CBA3D9,203,163,217,HSV grid sampling
5809,rainbow,ม่วง,purple,260,330,293.478,0.4,0.95,#E891F2,232,145,242,HSV grid sampling
5810,rainbow,ม่วง,purple,260,330,320.87,0.4,0.95,#F291D1,242,145,209,HSV grid sampling
5811,rainbow,ม่วง,purple,260,330,323.913,0.4,0.95,#F291CC,242,145,204,HSV grid sampling
5812,rainbow,ม่วง,purple,260,330,281.304,0.25,0.85,#C8A3D9,200,163,217,HSV grid sampling
5813,rainbow,ม่วง,purple,260,330,326.957,0.4,0.95,#F291C7,242,145,199,HSV grid sampling
5814,rainbow,ม่วง,purple,260,330,278.261,0.25,0.85,#C5A3D9,197,163,217,HSV grid sampling
5815,rainbow,ม่วง,purple,260,330,330,0.4,0.95,#F291C2,242,145,194,HSV grid sampling
5816,rainbow,ม่วง,purple,260,330,290.435,0.4,0.95,#E391F2,227,145,242,HSV grid sampling
5817,rainbow,ม่วง,purple,260,330,275.217,0.25,0.85,#C2A3D9,194,163,217,HSV grid sampling
5818,rainbow,ม่วง,purple,260,330,272.174,0.25,0.85,#C0A3D9,192,163,217,HSV grid sampling
5819,rainbow,ม่วง,purple,260,330,287.391,0.4,0.95,#DE91F2,222,145,242,HSV grid sampling
5820,rainbow,ม่วง,purple,260,330,269.13,0.25,0.85,#BDA3D9,189,163,217,HSV grid sampling
5821,rainbow,ม่วง,purple,260,330,266.087,0.25,0.85,#BAA3D9,186,163,217,HSV grid sampling
5822,rainbow,ม่วง,purple,260,330,284.348,0.4,0.95,#D991F2,217,145,242,HSV grid sampling
5823,rainbow,ม่วง,purple,260,330,263.043,0.25,0.85,#B7A3D9,183,163,217,HSV grid sampling
5824,rainbow,ม่วง,purple,260,330,260,0.25,0.85,#B5A3D9,181,163,217,HSV grid sampling
5825,rainbow,ม่วง,purple,260,330,281.304,0.4,0.95,#D491F2,212,145,242,HSV grid sampling
5826,rainbow,ม่วง,purple,260,330,278.261,0.4,0.95,#CF91F2,207,145,242,HSV grid sampling
5827,rainbow,ม่วง,purple,260,330,275.217,0.4,0.95,#CA91F2,202,145,242,HSV grid sampling
5828,rainbow,ม่วง,purple,260,330,272.174,0.4,0.95,#C591F2,197,145,242,HSV grid sampling
5829,rainbow,ม่วง,purple,260,330,269.13,0.4,0.95,#C091F2,192,145,242,HSV grid sampling
5830,rainbow,ม่วง,purple,260,330,266.087,0.4,0.95,#BB91F2,187,145,242,HSV grid sampling
5831,rainbow,ม่วง,purple,260,330,263.043,0.4,0.95,#B791F2,183,145,242,HSV grid sampling
5832,rainbow,ม่วง,purple,260,330,260,0.4,0.95,#B291F2,178,145,242,HSV grid sampling
